COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
08|M|35 a 39 años|121886|0|121886|25430|120860|586|429|0|0
08|M|40 a 44 años|142108|0|142108|35018|140670|952|671|0|0
08|M|45 a 49 años|173191|0|173191|49326|169842|1005|711|0|0
08|M|50 a 54 años|171406|0|171406|57894|166066|819|616|0|0
08|M|55 a 59 años|146321|0|146321|42950|141894|692|478|0|0
08|M|60 a 64 años|118861|0|118861|31892|115631|416|202|0|0
08|M|65 a 69 años|96789|0|96789|19925|94541|164|74|0|0
08|M|70 a 74 años|62520|0|62520|9872|60878|60|16|0|0
08|M|Más de 74 años|53877|0|53877|10635|50401|13|2|0|0
08|V|15 a 17 años|3220|12|3229|3220|0|0|0|0|12
08|V|18 a 20 años|31840|11|31849|8654|29116|46|0|0|11
08|V|21 a 24 años|79433|2|79434|15512|78212|822|34|0|2
08|V|25 a 29 años|109480|1|109481|25375|108261|2467|435|0|1
08|V|30 a 34 años|123082|1|123083|41421|121592|3665|915|0|1
08|V|35 a 39 años|137963|0|137963|56855|136387|5970|2029|0|0
08|V|40 a 44 años|157477|0|157477|73070|155682|10157|3596|0|0
08|V|45 a 49 años|205467|0|205467|104604|200293|16290|5718|0|0
08|V|50 a 54 años|213654|0|213654|121450|206415|20090|8434|0|0
08|V|55 a 59 años|185793|1|185793|100341|179466|18208|8590|0|1
08|V|60 a 64 años|156445|0|156445|88350|151134|17091|7524|0|0
08|V|65 a 69 años|129967|2|129967|70684|126008|7830|3230|0|2
08|V|70 a 74 años|101936|2|101936|49772|98676|3143|1473|0|2
08|V|Más de 74 años|160601|1|160602|93668|143876|1852|751|1|0
09|M|15 a 17 años|27|0|27|27|0|0|0|0|0
09|M|18 a 20 años|912|0|912|44|899|0|0|0|0
09|M|21 a 24 años|3515|0|3515|122|3510|5|0|0|0
09|M|25 a 29 años|5647|0|5647|194|5637|18|3|0|0
09|M|30 a 34 años|5947|0|5947|353|5938|29|10|0|0
09|M|35 a 39 años|7409|0|7409|550|7403|65|19|0|0
09|M|40 a 44 años|8801|0|8801|772|8786|91|38|0|0
09|M|45 a 49 años|10852|0|10852|1016|10813|133|54|0|0
09|M|50 a 54 años|11070|0|11070|1255|11000|86|50|0|0
09|M|55 a 59 años|10428|0|10428|900|10357|62|39|0|0
09|M|60 a 64 años|9275|0|9275|649|9194|43|25|0|0
09|M|65 a 69 años|7249|0|7249|470|7160|17|8|0|0
09|M|70 a 74 años|4155|0|4155|278|4082|4|2|0|0
09|M|Más de 74 años|2990|0|2990|442|2717|1|1|0|0
09|V|15 a 17 años|170|15|183|170|0|0|0|0|15
09|V|18 a 20 años|1933|5|1938|317|1862|0|0|0|5
09|V|21 a 24 años|4782|1|4783|538|4769|85|1|0|1
09|V|25 a 29 años|6959|0|6959|1059|6934|300|30|0|0
09|V|30 a 34 años|7642|0|7642|1730|7611|486|55|0|0
09|V|35 a 39 años|8778|0|8778|2636|8752|886|146|0|0
09|V|40 a 44 años|10298|3|10299|3425|10255|1346|259|0|3
09|V|45 a 49 años|13024|0|13024|4563|12937|1998|490|0|0
09|V|50 a 54 años|13416|0|13416|4841|13259|2410|1018|0|0
09|V|55 a 59 años|12930|2|12930|4131|12804|2313|1240|0|2
09|V|60 a 64 años|12576|2|12576|4020|12406|2251|1136|0|2
09|V|65 a 69 años|11702|4|11702|4191|11498|887|368|0|4
09|V|70 a 74 años|9169|5|9170|3501|8898|243|97|0|5
09|V|Más de 74 años|15053|18|15053|9392|12227|86|36|0|18
10|M|15 a 17 años|54|0|54|54|0|0|0|0|0
10|M|18 a 20 años|1471|0|1471|97|1435|0|0|0|0
10|M|21 a 24 años|4872|0|4872|135|4869|13|1|0|0
10|M|25 a 29 años|7224|0|7224|240|7222|43|7|0|0
10|M|30 a 34 años|8586|0|8586|789|8582|78|15|0|0
10|M|35 a 39 años|10000|0|10000|1022|9989|94|15|0|0
10|M|40 a 44 años|10527|0|10527|1432|10512|91|40|0|0
10|M|45 a 49 años|11704|0|11704|1634|11648|61|38|0|0
10|M|50 a 54 años|11792|0|11792|1877|11663|83|36|0|0
10|M|55 a 59 años|11419|0|11419|1236|11298|48|30|0|0
10|M|60 a 64 años|10225|1|10225|1042|10064|26|11|0|1
10|M|65 a 69 años|7373|0|7373|855|7169|10|5|0|0
10|M|70 a 74 años|3748|0|3748|365|3617|3|0|0|0
10|M|Más de 74 años|2477|0|2477|294|2286|1|1|0|0
10|V|15 a 17 años|345|2|347|345|0|0|0|0|2
10|V|18 a 20 años|2760|0|2760|604|2638|2|0|0|0
10|V|21 a 24 años|5736|0|5736|808|5705|146|3|0|0
10|V|25 a 29 años|8287|0|8287|1314|8269|511|41|0|0
10|V|30 a 34 años|8918|0|8918|2992|8894|760|84|0|0
10|V|35 a 39 años|10303|0|10303|4491|10262|1231|173|0|0
10|V|40 a 44 años|11703|0|11703|5555|11657|1797|325|0|0
10|V|45 a 49 años|13190|1|13190|6103|12983|2184|501|0|1
10|V|50 a 54 años|13589|1|13589|6368|13271|2231|871|0|1
10|V|55 a 59 años|14315|4|14315|5684|13940|2039|969|0|4
10|V|60 a 64 años|14802|7|14802|6600|14295|1978|898|0|7
10|V|65 a 69 años|13357|13|13359|6477|12734|862|322|0|13
10|V|70 a 74 años|9777|16|9779|4698|9189|274|127|0|16
10|V|Más de 74 años|16030|23|16031|10524|11676|150|74|0|23
11|M|15 a 17 años|1088|0|1088|1088|0|0|0|0|0
11|M|18 a 20 años|6764|0|6764|2103|5653|0|0|0|0
11|M|21 a 24 años|16928|0|16928|2371|16525|25|2|0|0
11|M|25 a 29 años|23550|0|23550|2794|23438|85|16|0|0
11|M|30 a 34 años|27641|0|27641|6612|27459|132|48|0|0
11|M|35 a 39 años|32621|0|32621|10922|32341|130|60|0|0
11|M|40 a 44 años|37154|0|37154|15388|36692|189|96|0|0
11|M|45 a 49 años|43390|0|43390|19526|42008|271|90|0|0
11|M|50 a 54 años|40557|0|40557|18198|38417|191|71|0|0
11|M|55 a 59 años|35474|0|35474|12638|33416|161|45|0|0
11|M|60 a 64 años|27257|0|27257|8424|25295|91|19|0|0
11|M|65 a 69 años|19774|0|19774|5110|18402|26|5|0|0
11|M|70 a 74 años|10678|0|10678|1896|9908|14|1|0|0
11|M|Más de 74 años|7318|0|7318|1241|6618|4|0|0|0
11|V|15 a 17 años|2898|0|2898|2898|0|0|0|0|0
11|V|18 a 20 años|10772|0|10772|4989|8702|6|0|0|0
11|V|21 a 24 años|21243|0|21243|6300|20400|300|14|0|0
11|V|25 a 29 años|27078|0|27078|7513|26709|967|108|0|0
11|V|30 a 34 años|28894|0|28894|13472|28487|1355|177|0|0
11|V|35 a 39 años|34206|0|34206|21245|33721|2284|393|0|0
11|V|40 a 44 años|39265|0|39265|27190|38713|3724|780|0|0
11|V|45 a 49 años|47805|1|47805|33436|46058|5149|1176|0|1
11|V|50 a 54 años|47730|1|47731|33790|45228|5640|1872|0|1
11|V|55 a 59 años|45089|1|45089|30499|42003|4736|1936|0|1
11|V|60 a 64 años|39251|2|39251|27675|35588|3517|1492|0|2
11|V|65 a 69 años|33885|4|33885|24698|30333|1502|640|0|4
11|V|70 a 74 años|24535|4|24535|17298|21793|530|247|0|4
11|V|Más de 74 años|37192|15|37192|29130|24891|234|112|0|15
12|M|15 a 17 años|346|0|346|346|0|0|0|0|0
12|M|18 a 20 años|2623|0|2623|681|2252|0|0|0|0
12|M|21 a 24 años|7574|0|7574|767|7460|12|0|0|0
12|M|25 a 29 años|10539|0|10539|860|10502|40|4|0|0
12|M|30 a 34 años|11928|0|11928|1916|11873|54|8|0|0
12|M|35 a 39 años|14115|0|14115|3216|14059|101|30|0|0
12|M|40 a 44 años|16419|0|16419|4633|16332|119|38|0|0
12|M|45 a 49 años|20896|0|20896|7441|20574|131|46|0|0
12|M|50 a 54 años|19839|0|19839|8352|19393|116|52|0|0
12|M|55 a 59 años|18071|0|18071|6826|17637|79|34|0|0
12|M|60 a 64 años|15002|0|15002|5275|14485|56|28|0|0
